document_id,document_name,document_source_url,document_content_type,document_md5_sum,translated,has_valid_text,author,geography_iso,types,date,author_is_party,collection_id,family_id,family_name,family_slug,role,variant,status,num_text_blocks,num_pages
UNFCCC.party.1283.0,Suriname. Biennial update report (BUR). BUR 1.,https://unfccc.int/sites/default/files/resource/Suriname%20BUR1%20Final%20.pdf,application/pdf,587fce19705990af35f2e8c6dad92bdb,False,True,['Suriname'],SUR,['Biennial Update Report'],2022-11-05,True,,UNFCCC.family.1283.0,Suriname. Biennial update report (BUR). BUR 1.,suriname-biennial-update-report-bur-bur-1_2dee,,,,906,156
UNFCCC.party.188.0,Cabo Verde First NDC(Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Cabo_Verde_INDC_.pdf,application/pdf,1f0801e5d94431095d57824ab50ef113,False,True,['Cabo Verde'],CPV,['Nationally Determined Contribution'],2017-09-21,True,,UNFCCC.family.188.0,Cabo Verde First NDC(Archived),cabo-verde-first-ndc-archived_2845,,,,219,21
UNFCCC.non-party.627.0,India Water Foundation Inputs for the First Global Stocktake of UNFCCC,https://unfccc.int/sites/default/files/resource/202202261157_IWF_Inputs_First_Global_Stocktake_UNFCCC.pdf,application/pdf,37120e51a6cd896bab3d0ece18ba4ccc,False,True,['India Water Foundation (IWF)'],nan,['Submission to the Global Stocktake'],2022-04-21,False,,UNFCCC.family.627.0,India Water Foundation Inputs for the First Global Stocktake of UNFCCC,india-water-foundation-inputs-for-the-first-global-stocktake-of-unfccc_b97e,,,,8,1
UNFCCC.non-party.490.0,Facilitative sharing of views record for Jordan,https://unfccc.int/sites/default/files/resource/20190218_FSVR.1_JOR_final%20version.pdf,application/pdf,9c3bee68054a1390c15bcf5779c2f486,False,True,['UNFCCC Secretariat'],nan,['Facilitative Sharing of Views Report'],2019-02-26,False,,UNFCCC.family.490.0,Facilitative sharing of views record for Jordan,facilitative-sharing-of-views-record-for-jordan_0afb,,,,28,3
UNFCCC.party.513.0,France First NDC-Complement (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/FR%20CDN%20addendum%20r%C3%A9vis%C3%A9%20-%202021.pdf,application/pdf,efa809c120bea9f0601fe3628c5ecb30,True,True,['France'],FRA,['Nationally Determined Contribution'],2020-12-18,True,,UNFCCC.family.513.0,France First NDC-Complement (Updated submission),france-first-ndc-complement-updated-submission_4784,,,,40,10
UNFCCC.party.242.0,China. Biennial update report (BUR). BUR 2.,https://unfccc.int/sites/default/files/resource/China_BUR2_Chinese.pdf,application/pdf,c773db6a773b0c4b29ff38b87ffe4812,True,True,['China'],CHN,['Biennial Update Report'],2019-06-25,True,,UNFCCC.family.241.0,China. Biennial update report (BUR). BUR 2.,china-biennial-update-report-bur-bur-2_965a,,,,451,78
UNFCCC.party.1149.0,Slovenia. 2022 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/svn-2022-nir-15apr22.zip,,,True,False,['Slovenia'],SVN,['National Inventory Report'],2022-04-15,True,,UNFCCC.family.1149.0,Slovenia. 2022 National Inventory Report (NIR),slovenia-2022-national-inventory-report-nir_798b,,,,0,0
UNFCCC.non-party.1654.0,Accelerating Business Climate Action to Increase Government Ambition in Latin America,https://unfccc.int/sites/default/files/resource/202303101210---nexos%201%20Latin%20American%20Business%20Climate%20Action_GST.pdf,application/pdf,e027702759573164d3e9acf4a3a5e119,False,True,['External organization authors'],nan,['Submission to the Global Stocktake'],2023-03-14,False,,UNFCCC.family.1654.0,Accelerating Business Climate Action to Increase Government Ambition in Latin America,accelerating-business-climate-action-to-increase-government-ambition-in-latin-america_e89b,,,,27,3
UNFCCC.party.1718.0,United Kingdom. National Communication (NC). NC 8. Biennial Reports (BR). BR5. Corrigendum,https://unfccc.int/sites/default/files/resource/UK%20Corringendum.pdf,application/pdf,19689a328b1cbe9e07cfc62c1af37486,False,True,['United Kingdom'],GBR,"['National Communication', 'Biennial Report']",2023-05-17,True,,UNFCCC.family.1718.0,United Kingdom. National Communication (NC). NC 8. Biennial Reports (BR). BR5. Corrigendum,united-kingdom-national-communication-nc-nc-8-biennial-reports-br-br5-corrigendum_e3b3,,,,100,9
UNFCCC.party.413.0,El Salvador First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/El%20Salvador%20NDC-%20Updated%20Dic.2021.pdf,application/pdf,ae8f5232faa71e8263d39570418de3fd,True,True,['El Salvador'],SLV,['Nationally Determined Contribution'],2022-01-04,True,,UNFCCC.family.412.0,El Salvador First NDC (Updated submission),el-salvador-first-ndc-updated-submission_e07f,,,,1271,168
UNFCCC.party.342.0,Cook Islands First NDC,https://unfccc.int/sites/default/files/NDC/2022-06/Cook%20Islands%20INDCsFINAL7Nov.pdf,application/pdf,d79d4855f501c850b74bf68952282468,False,True,['Cook Islands'],COK,['Nationally Determined Contribution'],2016-09-01,True,,UNFCCC.family.342.0,Cook Islands First NDC,cook-islands-first-ndc_fe58,,,,33,3
UNFCCC.non-party.1754.0,A Solutions Approach to the GST: Technical Paper - 15 August,http://example.com,application/pdf,,False,True,['Center for Climate and Energy Solutions (C2ES)'],nan,['Submission to the Global Stocktake'],2023-08-16,False,,nan,A Solutions Approach to the GST: Technical Paper - 15 August,nan,,,,1017,58
UNFCCC.party.28.0,Andorra. Biennial update report (BUR). BUR4.,https://unfccc.int/sites/default/files/resource/BUR4_final.pdf,application/pdf,0d5ff7812a2d1a316d2948d789d3b188,True,True,['Andorra'],AND,['Biennial Update Report'],2021-03-11,True,,UNFCCC.family.28.0,Andorra. Biennial update report (BUR). BUR4.,andorra-biennial-update-report-bur-bur4_a199,,,,2062,203
UNFCCC.non-party.1637.0,Submission on Global Stocktage Technical Dialogue 1.3 Prepared by the SLOCAT Partnership Secretariat,https://unfccc.int/sites/default/files/resource/202303051212---SLOCAT_Global%20Stocktake%20Submission_TD1.3_20230305.pdf,application/pdf,16f8f56ebaf4598956f071045e0a13ca,False,True,"['Partnership on Sustainable', 'Low Carbon Transport (SLOCAT)']",nan,['Submission to the Global Stocktake'],2023-03-08,False,,UNFCCC.family.1637.0,Submission on Global Stocktage Technical Dialogue 1.3 Prepared by the SLOCAT Partnership Secretariat,submission-on-global-stocktage-technical-dialogue-1-3-prepared-by-the-slocat-partnership-secretariat_8f84,,,,107,11
UNFCCC.party.570.0,Greece. Biennial Reports (BR). BR 3. National Communication (NC). NC 7.,https://unfccc.int/sites/default/files/resource/48032915_Greece-NC7-BR3-1-NC7_Greece.pdf,application/pdf,864836d493c7b0570cd73a8f9ab41526,False,True,['Greece'],GRC,"['National Communication', 'Biennial Report']",2017-12-22,True,,UNFCCC.family.570.0,Greece. Biennial Reports (BR). BR 3. National Communication (NC). NC 7.,greece-biennial-reports-br-br-3-national-communication-nc-nc-7_ca1f,,,,4456,461
UNFCCC.non-party.1737.0,Submission by UNICEF on behalf of members of the Children’s Environmental Rights Initiative (CERI) Coalition and the Children’s Rights Climate Coalition to the UNFCCC first Global Stocktake,https://unfccc.int/sites/default/files/GST/2023-05/Global%20Stocktake%20-%20Technical%20Dialogue%20-%20Joint%20Submission%20on%20Child%20Rights.pdf,application/pdf,,False,True,"[""United Nations Children's Fund (UNICEF)""]",nan,['Submission to the Global Stocktake'],2023-05-31,False,,nan,Submission by UNICEF on behalf of members of the Children’s Environmental Rights Initiative (CERI) Coalition and the Children’s Rights Climate Coalition to the UNFCCC first Global Stocktake,nan,,,,17,5
UNFCCC.party.196.0,Cambodia. Biennial update report (BUR). BUR 1.,https://unfccc.int/sites/default/files/resource/CMB_BUR_TA_for_REDD_with_SAE_annex_clean_25th_Feb_2020_modi_22th.pdf,application/pdf,b1e99ef08391de61af43e1e0a605a27c,False,True,['Cambodia'],KHM,['Biennial Update Report'],2020-08-13,True,,UNFCCC.family.194.0,Cambodia. Biennial update report (BUR). BUR 1.,cambodia-biennial-update-report-bur-bur-1_40c1,,,,180,26
UNFCCC.non-party.644.0,Inputs to the First Global Stocktake Prepared by the SLOCAT Partnership Secretariat,https://unfccc.int/sites/default/files/resource/202202251552_First_Global_Stocktake_%20SLOCAT_Summary_Inputs.pdf,application/pdf,6ac20876c56a8b740b388cbe790d1604,False,True,"['Partnership on Sustainable', 'Low Carbon Transport (SLOCAT)']",nan,['Submission to the Global Stocktake'],2022-04-21,False,,UNFCCC.family.644.0,Inputs to the First Global Stocktake Prepared by the SLOCAT Partnership Secretariat,inputs-to-the-first-global-stocktake-prepared-by-the-slocat-partnership-secretariat_c913,,,,20,2
UNFCCC.party.1157.0,Somalia First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Final%20Updated%20NDC%20for%20Somalia%202021.pdf,application/pdf,3a60ae822580a83ab04915cc1c27fcbd,False,True,['Somalia'],SOM,['Nationally Determined Contribution'],2021-07-31,True,,UNFCCC.family.1157.0,Somalia First NDC (Updated submission),somalia-first-ndc-updated-submission_286a,,,,82,16
UNFCCC.party.1057.0,Republic of Moldova First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/INDC_Republic_of_Moldova_25.09.2015.pdf,application/pdf,500af5f8bb0b93775b18bab399643d66,False,True,['Moldova'],MDA,['Nationally Determined Contribution'],2017-06-20,True,,UNFCCC.family.1057.0,Republic of Moldova First NDC (Archived),republic-of-moldova-first-ndc-archived_e7b1,,,,387,30
UNFCCC.non-party.639.0,Initial submission by the UN climate change high-level champions to the first global stocktake under the Paris agreement,https://unfccc.int/sites/default/files/resource/220228%20HLC%20Submission%20to%20First%20GST%20-%20Submitted.docx.pdf,application/pdf,1fa6897b74c5e62e3878871d3933ab6b,False,True,['High-Level Champions for Climate Action'],nan,['Submission to the Global Stocktake'],2022-03-31,False,,UNFCCC.family.639.0,Initial submission by the UN climate change high-level champions to the first global stocktake under the Paris agreement,initial-submission-by-the-un-climate-change-high-level-champions-to-the-first-global-stocktake-under-the-paris-agreement_38dd,,,,23,3
UNFCCC.party.1291.0,Sweden. National Communication (NC). NC 7.,https://unfccc.int/sites/default/files/resource/6950713_sweden-nc7-1-swe_nc7_20171222.pdf,application/pdf,2c8009831f2bb0fb0d98b04f3215eeb9,False,True,['Sweden'],SWE,"['National Communication', 'Biennial Report']",2017-12-22,True,,UNFCCC.family.1290.0,Sweden. Biennial Reports (BR). BR 3. National Communication (NC). NC 7.,sweden-biennial-reports-br-br-3-national-communication-nc-nc-7_4b15,,,,1956,172
UNFCCC.party.1026.0,Portugal. 2021 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/prt-2021-nir-13apr21.zip,,,True,False,['Portugal'],PRT,['National Inventory Report'],2021-04-13,True,,UNFCCC.family.1026.0,Portugal. 2021 National Inventory Report (NIR),portugal-2021-national-inventory-report-nir_2658,,,,0,0
UNFCCC.party.24.0,Andorra 2022 NDC Update,https://unfccc.int/sites/default/files/NDC/2023-01/221125_Actualizaci%C3%B3n_NDC_DEF.pdf,application/pdf,7f43698249f0ad8c3ab0f85f2aa7be5e,True,True,['Andorra'],AND,['Nationally Determined Contribution'],2022-11-08,True,,UNFCCC.family.24.0,Andorra 2022 NDC Update,andorra-2022-ndc-update_4472,,,,272,24
UNFCCC.party.1126.0,Serbia. Biennial update report (BUR). BUR 1.,https://unfccc.int/sites/default/files/resource/SERBUR1e.pdf,application/pdf,20f1c2fcab8f792a39f0b46a9895b50f,False,True,['Serbia'],SRB,['Biennial Update Report'],2016-03-28,True,,UNFCCC.family.1126.0,Serbia. Biennial update report (BUR). BUR 1.,serbia-biennial-update-report-bur-bur-1_0b8c,,,,527,96
UNFCCC.non-party.482.0,Facilitative sharing of views record - Ecuador,https://unfccc.int/sites/default/files/resource/FSV_record_ECU_final.pdf,application/pdf,aa823e8e617343268872c140548fac23,False,True,['UNFCCC Secretariat'],nan,['Facilitative Sharing of Views Report'],2018-06-06,False,,UNFCCC.family.482.0,Facilitative sharing of views record - Ecuador,facilitative-sharing-of-views-record-ecuador_8f1c,,,,26,3
UNFCCC.non-party.1746.0,"Mandate: Decision 19/CMA.1, paragraph 19: call for inputs referred to in paragraphs 36 and 37 of the same decision",https://unfccc.int/sites/default/files/resource/Curating%20Tomorrow%20GST%20Tech%20Assess%20150623%20%281%29.pdf,application/pdf,,False,True,['Curating Tomorrow'],nan,['Submission to the Global Stocktake'],2023-07-04,False,,nan,Curating Tomorrow - GST TD1.3 submission,nan,,,,44,5
UNFCCC.party.350.0,Costa Rica. Biennial update report (BUR). BUR 2. National inventory report.,https://unfccc.int/sites/default/files/resource/NIR-2015-InventarioGEI%20%281%29.pdf,application/pdf,6e880ea61307521a45735259ab8bb7ff,True,True,['Costa Rica'],CRI,['National Inventory Report'],2020-03-11,True,,UNFCCC.family.350.0,Costa Rica. Biennial update report (BUR). BUR 2. National inventory report.,costa-rica-biennial-update-report-bur-bur-2-national-inventory-report_c6de,,,,703,76
UNFCCC.party.401.0,Ecuador. Biennial update report (BUR). BUR 1.,https://unfccc.int/sites/default/files/resource/ECUBUR1.pdf,application/pdf,30fda0290fda6a82b3f850b6484533d4,True,True,['Ecuador'],ECU,['Biennial Update Report'],2016-09-21,True,,UNFCCC.family.401.0,Ecuador. Biennial update report (BUR). BUR 1.,ecuador-biennial-update-report-bur-bur-1_b8ab,,,,1830,208
UNFCCC.party.59.0,Argentina Second NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Argentina_Segunda%20Contribuci%C3%B3n%20Nacional.pdf,application/pdf,e407513237709ea33f5308da0f3abfbc,True,True,['Argentina'],ARG,['Nationally Determined Contribution'],2021-11-02,True,,UNFCCC.family.59.0,Argentina Second NDC (Updated submission),argentina-second-ndc-updated-submission_c2f2,,,,1006,87
UNFCCC.non-party.1646.0,"Input to the first Global Stocktake (GST): A satellite-based, highly spatially resolved gridded greenhouse gas (GHG) emission inventory product in support of national emission reporting and climate mitigation monitoring",https://unfccc.int/sites/default/files/resource/202303021638---usra_gst_20230303_submitted.pdf,application/pdf,c4c69112cca9dc6d33abeaf62065e4de,False,True,['Universities Space Research Association (USRA)'],nan,['Submission to the Global Stocktake'],2023-03-03,False,,UNFCCC.family.1646.0,"Input to the first Global Stocktake (GST): A satellite-based, highly spatially resolved gridded greenhouse gas (GHG) emission inventory product in support of national emission reporting and climate mitigation monitoring",input-to-the-first-global-stocktake-gst-a-satellite-based-highly-spatially-resolved-gridded-greenhouse-gas-ghg-emission-inventory-product-in-support-of-national-emission-reporting-and-climate-mitigation-monitoring_31cb,,,,46,5
UNFCCC.party.501.0,Finland. 2021 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/fin-2021-nir-14apr21.zip,,,False,False,['Finland'],FIN,['National Inventory Report'],2021-04-14,True,,UNFCCC.family.501.0,Finland. 2021 National Inventory Report (NIR),finland-2021-national-inventory-report-nir_ea37,,,,0,0
UNFCCC.party.1038.0,Submission letter_Qatar First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/submit%20the%20Nationally%20Determined%20Contribution%20to%20Executive%20Secretary%20of%20UNFCC.pdf,application/pdf,50725edc30aab77e7631c94bf614c7e0,False,True,['Qatar'],QAT,['Nationally Determined Contribution'],2021-08-24,True,,UNFCCC.family.1037.0,Qatar First NDC (Updated submission),qatar-first-ndc-updated-submission_887a,,,,12,1
UNFCCC.non-party.1725.0,Private Sector Adaptation Reporting as a Source of Input to the Global Stocktake,https://unfccc.int/sites/default/files/GST/2023-05/Private%20sector%20adaptation%20reporting%20as%20a%20source%20of%20input%20to%20the%20Global%20Stocktake.pdf,application/pdf,95c99441ab3073813dcad81c5ae08ee3,False,True,['United Nations Environment Programme (UNEP)'],nan,['Submission to the Global Stocktake'],2023-05-11,False,,UNFCCC.family.1725.0,Private Sector Adaptation Reporting as a Source of Input to the Global Stocktake,private-sector-adaptation-reporting-as-a-source-of-input-to-the-global-stocktake_fbb7,,,,683,80
UNFCCC.party.184.0,Burundi. Biennial update report (BUR). BUR1.,https://unfccc.int/sites/default/files/resource/Burundi%20BUR%201%20Report%20_Francais.pdf,application/pdf,c85449abb97a226635c7b92ca167ef2b,True,True,['Burundi'],BDI,['Biennial Update Report'],2022-08-31,True,,UNFCCC.family.184.0,Burundi. Biennial update report (BUR). BUR1.,burundi-biennial-update-report-bur-bur1_f2b7,,,,1465,260
UNFCCC.party.233.0,Chile. Biennial update report (BUR). BUR 4. National inventory report - Annex,https://unfccc.int/sites/default/files/resource/7305681_Chile-BUR4-1-2020_IIN_CL_Anexos%20%281%29.pdf,application/pdf,dd4ef3f58dbb70a40e9700e72bf45c48,True,True,['Chile'],CHL,['National Inventory Report'],2021-02-20,True,,UNFCCC.family.233.0,Chile. Biennial update report (BUR). BUR 4. National inventory report.,chile-biennial-update-report-bur-bur-4-national-inventory-report_0658,,,,669,331
UNFCCC.party.1138.0,Singapore. National Communication (NC). NC 4.,https://unfccc.int/sites/default/files/resource/067382541_Singapore-NC4-BUR3-1-Singapore%20Fourth%20National%20Communication%20and%20Third%20Biennia.pdf,application/pdf,4cd3133c3cd0790a4ad6bf0770827f07,False,True,['Singapore'],SGP,['National Communication'],2019-01-03,True,,UNFCCC.family.1138.0,Singapore. National Communication (NC). NC 4.,singapore-national-communication-nc-nc-4_8435,,,,634,74
